CLIENTNUM,Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,age_range,months_on_book_range,Credit_Limit_range,Avg_Open_To_Buy_range,Total_Amt_Chng_Q4_Q1_range,Total_Trans_Amtrange,Total_Ct_Chng_Q4_Q1_range,Avg_Utilization_Ratio_range,Total_Revolving_Bal_range,Total_Trans_Ct_range,Prediction
779279883,Attrited Customer,Female,2,High School,Married,Less than $40K,Blue,42,3,3,2,65+,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
719674533,Existing Customer,Male,3,Unknown,Single,$80K - $120K,Blue,44,5,1,3,40-49,32-48,11067.5-34516.0,9859.0-34516.0,0.859-3.397,3899.0-4741.0,0.582-0.702,0.023-0.176,1276.0-1784.0,67.0-81.0,Existing Customer
716535408,Existing Customer,Male,3,Unknown,Married,$40K - $60K,Blue,32,3,1,3,40-49,32-48,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,2155.5-3899.0,0.582-0.702,0.023-0.176,1276.0-1784.0,67.0-81.0,Existing Customer
710319108,Existing Customer,Female,2,High School,Married,Less than $40K,Blue,47,4,2,3,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
714777858,Existing Customer,Female,2,Unknown,Married,Less than $40K,Blue,36,6,3,2,65+,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
769974258,Existing Customer,Male,3,Post-Graduate,Single,$80K - $120K,Blue,38,5,2,3,40-49,32-48,11067.5-34516.0,9859.0-34516.0,0.631-0.736,2155.5-3899.0,0.582-0.702,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
717819633,Existing Customer,Female,3,Uneducated,Married,Less than $40K,Blue,42,6,1,2,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.859-3.397,3899.0-4741.0,0.818-3.714,0.176-0.503,1276.0-1784.0,45.0-67.0,Existing Customer
712953483,Attrited Customer,Female,0,Graduate,Single,Less than $40K,Blue,36,1,3,4,65+,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
779029458,Attrited Customer,Female,1,Post-Graduate,Single,Less than $40K,Blue,35,4,3,3,50-59,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
721321383,Existing Customer,Female,3,Doctorate,Married,Less than $40K,Blue,41,3,3,2,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.859-3.397,3899.0-4741.0,0.702-0.818,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
716973333,Existing Customer,Male,3,Uneducated,Married,$120K +,Blue,28,3,3,2,40-49,19-32,4549.0-11067.5,1324.5-3474.0,-0.001-0.631,4741.0-18484.0,0.702-0.818,0.176-0.503,1276.0-1784.0,67.0-81.0,Existing Customer
709946658,Existing Customer,Female,4,College,Single,$40K - $60K,Blue,30,5,3,3,40-49,19-32,2555.0-4549.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.702-0.818,0.176-0.503,359.0-1276.0,45.0-67.0,Existing Customer
709243533,Existing Customer,Female,2,Unknown,Single,Less than $40K,Blue,41,5,3,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
709999308,Existing Customer,Male,3,Uneducated,Married,$80K - $120K,Blue,40,3,2,2,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
712389108,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,40-49,32-48,2555.0-4549.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
712305333,Existing Customer,Male,0,Graduate,Single,$60K - $80K,Blue,53,4,2,2,50-59,49-72,2555.0-4549.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.702-0.818,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
812785158,Existing Customer,Male,4,Uneducated,Married,Less than $40K,Blue,37,4,3,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,-0.001-0.582,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
765459858,Attrited Customer,Male,3,Graduate,Divorced,Less than $40K,Blue,40,4,4,3,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
714894708,Attrited Customer,Male,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,50-59,32-48,11067.5-34516.0,9859.0-34516.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,0.023-0.176,1784.0-2517.0,9.999-45.0,Attrited Customer
711296508,Existing Customer,Female,3,Graduate,Single,Less than $40K,Blue,42,5,2,3,40-49,32-48,2555.0-4549.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
795713058,Existing Customer,Male,3,Post-Graduate,Married,$40K - $60K,Blue,39,3,1,2,40-49,32-48,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.176-0.503,1276.0-1784.0,67.0-81.0,Existing Customer
789487308,Existing Customer,Male,2,Doctorate,Single,$60K - $80K,Blue,39,3,2,2,40-49,32-48,4549.0-11067.5,9859.0-34516.0,0.631-0.736,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
720130233,Attrited Customer,Male,2,High School,Single,$60K - $80K,Blue,36,4,3,1,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
789047208,Existing Customer,Female,2,High School,Single,Less than $40K,Blue,45,4,1,3,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
715864983,Existing Customer,Female,2,High School,Married,Less than $40K,Blue,43,5,2,2,50-59,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,4741.0-18484.0,0.818-3.714,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
708765933,Existing Customer,Male,2,Post-Graduate,Married,$60K - $80K,Blue,36,3,2,2,40-49,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,4741.0-18484.0,0.582-0.702,0.023-0.176,359.0-1276.0,67.0-81.0,Existing Customer
809320908,Existing Customer,Male,3,High School,Single,$60K - $80K,Blue,37,3,3,3,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.736-0.859,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
779324358,Existing Customer,Female,2,Uneducated,Single,Less than $40K,Blue,31,6,1,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
713730108,Existing Customer,Male,4,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,2,2,40-49,32-48,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.023-0.176,359.0-1276.0,45.0-67.0,Existing Customer
711783483,Existing Customer,Female,3,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2,50-59,32-48,4549.0-11067.5,3474.0-9859.0,0.736-0.859,2155.5-3899.0,0.818-3.714,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
719294433,Existing Customer,Female,1,Uneducated,Single,Unknown,Blue,55,4,3,1,65+,49-72,11067.5-34516.0,9859.0-34516.0,0.736-0.859,3899.0-4741.0,0.582-0.702,0.023-0.176,359.0-1276.0,67.0-81.0,Existing Customer
718279008,Attrited Customer,Male,3,High School,Single,$60K - $80K,Silver,36,5,2,3,40-49,32-48,11067.5-34516.0,9859.0-34516.0,0.736-0.859,2155.5-3899.0,0.582-0.702,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
721238508,Existing Customer,Female,3,High School,Single,Less than $40K,Blue,26,3,3,3,30-39,19-32,1438.299-2555.0,2.999-1324.5,-0.001-0.631,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
709365483,Existing Customer,Female,2,Doctorate,Divorced,$40K - $60K,Blue,36,5,3,3,40-49,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
718477983,Existing Customer,Female,3,High School,Married,Less than $40K,Blue,42,4,2,3,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.702-0.818,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
719809533,Existing Customer,Female,0,Unknown,Married,Less than $40K,Blue,36,6,1,4,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.702-0.818,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
717239133,Existing Customer,Female,1,College,Married,Unknown,Blue,40,5,3,1,50-59,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,3899.0-4741.0,0.818-3.714,0.023-0.176,359.0-1276.0,45.0-67.0,Existing Customer
814091058,Attrited Customer,Female,1,College,Single,Less than $40K,Blue,33,6,2,3,30-39,32-48,2555.0-4549.0,2.999-1324.5,0.631-0.736,2155.5-3899.0,-0.001-0.582,0.503-0.999,1784.0-2517.0,45.0-67.0,Attrited Customer
710555433,Attrited Customer,Female,4,Graduate,Single,Less than $40K,Blue,36,6,2,2,40-49,32-48,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,0.582-0.702,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
770956158,Existing Customer,Female,4,Graduate,Unknown,Less than $40K,Blue,30,3,2,1,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.702-0.818,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
718263108,Attrited Customer,Female,3,Unknown,Divorced,Less than $40K,Blue,32,3,3,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.859-3.397,2155.5-3899.0,0.582-0.702,0.503-0.999,1276.0-1784.0,9.999-45.0,Attrited Customer
715984908,Existing Customer,Male,2,Graduate,Married,$80K - $120K,Blue,36,4,3,2,50-59,32-48,2555.0-4549.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
711020358,Existing Customer,Female,3,Uneducated,Unknown,$40K - $60K,Blue,36,5,2,2,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
788769783,Existing Customer,Female,4,College,Divorced,Less than $40K,Blue,23,6,1,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.818-3.714,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
715496808,Existing Customer,Female,1,Graduate,Married,$40K - $60K,Blue,36,6,3,3,50-59,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
779931783,Attrited Customer,Male,2,High School,Single,$120K +,Blue,38,6,3,3,50-59,32-48,11067.5-34516.0,9859.0-34516.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
818763033,Existing Customer,Female,3,Graduate,Married,$40K - $60K,Blue,29,6,1,1,30-39,19-32,4549.0-11067.5,3474.0-9859.0,0.859-3.397,4741.0-18484.0,0.582-0.702,0.176-0.503,1784.0-2517.0,67.0-81.0,Existing Customer
711953358,Existing Customer,Male,2,Graduate,Married,$80K - $120K,Blue,35,4,2,2,50-59,32-48,4549.0-11067.5,3474.0-9859.0,0.736-0.859,3899.0-4741.0,0.702-0.818,0.176-0.503,1784.0-2517.0,81.0-139.0,Existing Customer
716485308,Existing Customer,Female,2,Unknown,Unknown,Less than $40K,Blue,36,4,3,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
716432658,Existing Customer,Female,3,High School,Married,Less than $40K,Blue,36,5,2,1,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.582-0.702,-0.001-0.023,-0.001-359.0,45.0-67.0,Existing Customer
712691883,Attrited Customer,Female,2,High School,Married,Less than $40K,Blue,36,3,2,2,40-49,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,2155.5-3899.0,-0.001-0.582,0.503-0.999,1784.0-2517.0,9.999-45.0,Attrited Customer
712611108,Attrited Customer,Female,1,Unknown,Single,Less than $40K,Blue,53,5,6,2,50-59,49-72,4549.0-11067.5,3474.0-9859.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,0.176-0.503,1784.0-2517.0,45.0-67.0,Attrited Customer
716245833,Existing Customer,Male,1,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,65+,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,-0.001-0.582,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
780052008,Existing Customer,Male,3,Unknown,Single,$80K - $120K,Blue,22,4,2,2,30-39,19-32,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,2155.5-3899.0,0.582-0.702,0.023-0.176,1276.0-1784.0,67.0-81.0,Existing Customer
709759908,Existing Customer,Male,2,Graduate,Married,$60K - $80K,Blue,36,4,2,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.176-0.503,359.0-1276.0,81.0-139.0,Existing Customer
788667408,Existing Customer,Female,2,High School,Married,Less than $40K,Blue,21,6,1,1,50-59,19-32,2555.0-4549.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
721449408,Existing Customer,Female,4,Unknown,Single,Less than $40K,Blue,25,6,2,1,40-49,19-32,2555.0-4549.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.702-0.818,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
708316008,Attrited Customer,Female,1,Graduate,Single,Unknown,Blue,36,3,2,3,50-59,32-48,4549.0-11067.5,9859.0-34516.0,-0.001-0.631,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
714655758,Existing Customer,Male,0,Graduate,Divorced,$40K - $60K,Blue,36,6,3,2,65+,32-48,2555.0-4549.0,3474.0-9859.0,-0.001-0.631,3899.0-4741.0,0.582-0.702,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
711846183,Attrited Customer,Female,3,Graduate,Single,$40K - $60K,Blue,26,3,2,3,30-39,19-32,2555.0-4549.0,1324.5-3474.0,0.631-0.736,2155.5-3899.0,0.702-0.818,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
720612333,Attrited Customer,Female,3,College,Single,Less than $40K,Blue,28,6,2,2,40-49,19-32,1438.299-2555.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,0.702-0.818,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
714673833,Existing Customer,Female,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,50-59,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
710525508,Attrited Customer,Female,2,High School,Married,Less than $40K,Blue,36,6,3,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,509.999-2155.5,-0.001-0.582,0.176-0.503,359.0-1276.0,45.0-67.0,Attrited Customer
757854858,Attrited Customer,Male,2,Unknown,Married,$60K - $80K,Blue,43,4,3,4,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
714658233,Existing Customer,Female,5,High School,Unknown,Less than $40K,Blue,37,4,3,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
716381808,Existing Customer,Male,2,Unknown,Single,$40K - $60K,Blue,36,4,4,1,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.736-0.859,2155.5-3899.0,0.582-0.702,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
720831783,Existing Customer,Female,0,High School,Unknown,Less than $40K,Blue,36,3,2,1,50-59,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,-0.001-0.582,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
714319233,Attrited Customer,Male,5,Graduate,Divorced,$60K - $80K,Blue,36,3,3,6,40-49,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
718178583,Existing Customer,Female,2,Unknown,Married,Less than $40K,Blue,29,3,3,1,40-49,19-32,4549.0-11067.5,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.176-0.503,1276.0-1784.0,67.0-81.0,Existing Customer
708886533,Existing Customer,Male,1,Graduate,Single,$120K +,Blue,41,4,1,3,50-59,32-48,11067.5-34516.0,9859.0-34516.0,0.859-3.397,3899.0-4741.0,0.818-3.714,0.023-0.176,1276.0-1784.0,67.0-81.0,Existing Customer
716239383,Existing Customer,Female,4,High School,Married,Less than $40K,Blue,36,5,2,2,40-49,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
714672933,Existing Customer,Female,3,Graduate,Married,$40K - $60K,Blue,36,6,4,2,50-59,32-48,2555.0-4549.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
809954133,Existing Customer,Male,2,Uneducated,Married,$60K - $80K,Blue,44,6,1,3,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.736-0.859,4741.0-18484.0,0.818-3.714,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
714855108,Existing Customer,Female,0,High School,Married,Less than $40K,Blue,50,6,0,1,65+,49-72,2555.0-4549.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.582-0.702,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
718730283,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,18,5,3,3,30-39,0-18,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,-0.001-0.582,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
709232808,Attrited Customer,Female,3,Unknown,Divorced,$40K - $60K,Blue,34,2,3,2,40-49,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
804428958,Existing Customer,Male,1,Graduate,Married,$40K - $60K,Blue,42,3,2,1,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
711474333,Attrited Customer,Female,2,Uneducated,Single,Less than $40K,Blue,51,3,5,2,50-59,49-72,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
720070383,Existing Customer,Female,3,Uneducated,Single,Unknown,Blue,29,6,3,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.702-0.818,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
720322008,Existing Customer,Female,2,Unknown,Married,$40K - $60K,Blue,15,4,2,1,30-39,0-18,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.582-0.702,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
714527433,Attrited Customer,Male,4,Graduate,Married,$80K - $120K,Blue,30,5,2,2,30-39,19-32,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,509.999-2155.5,0.582-0.702,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
789267633,Existing Customer,Female,2,College,Married,Less than $40K,Blue,43,3,4,1,50-59,32-48,2555.0-4549.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
714523383,Existing Customer,Female,3,Graduate,Single,$40K - $60K,Blue,33,3,2,2,40-49,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.818-3.714,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
713996283,Existing Customer,Female,2,Post-Graduate,Single,Less than $40K,Blue,36,4,5,1,30-39,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.702-0.818,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
714557583,Existing Customer,Female,2,College,Single,Less than $40K,Blue,36,6,4,0,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
714014733,Attrited Customer,Male,2,College,Single,$80K - $120K,Blue,36,4,3,2,30-39,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,2155.5-3899.0,-0.001-0.582,0.023-0.176,1276.0-1784.0,9.999-45.0,Attrited Customer
779065458,Existing Customer,Male,1,High School,Married,$120K +,Blue,37,4,1,3,50-59,32-48,4549.0-11067.5,3474.0-9859.0,0.631-0.736,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
712733958,Attrited Customer,Female,2,Unknown,Single,Less than $40K,Blue,36,6,3,3,40-49,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,0.818-3.714,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
719231583,Existing Customer,Male,1,Graduate,Unknown,$60K - $80K,Blue,49,6,2,2,65+,49-72,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,4741.0-18484.0,-0.001-0.582,0.023-0.176,1784.0-2517.0,67.0-81.0,Existing Customer
778801608,Existing Customer,Male,2,College,Married,$80K - $120K,Blue,39,6,4,2,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.631-0.736,2155.5-3899.0,0.702-0.818,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
720728133,Existing Customer,Male,4,Uneducated,Single,$40K - $60K,Blue,33,4,3,3,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
718153233,Existing Customer,Male,3,Uneducated,Married,$80K - $120K,Blue,36,3,2,2,40-49,32-48,11067.5-34516.0,9859.0-34516.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,0.023-0.176,1276.0-1784.0,45.0-67.0,Existing Customer
716122008,Attrited Customer,Female,3,Unknown,Married,Less than $40K,Blue,35,3,3,2,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.859-3.397,2155.5-3899.0,0.818-3.714,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
714960408,Attrited Customer,Female,3,College,Single,Less than $40K,Blue,34,4,3,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,2155.5-3899.0,-0.001-0.582,0.503-0.999,359.0-1276.0,9.999-45.0,Attrited Customer
772382283,Attrited Customer,Female,3,Graduate,Married,Less than $40K,Blue,36,3,3,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,2155.5-3899.0,-0.001-0.582,0.503-0.999,1276.0-1784.0,45.0-67.0,Attrited Customer
817236708,Existing Customer,Male,3,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,40-49,19-32,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.023-0.176,1276.0-1784.0,67.0-81.0,Existing Customer
714266883,Attrited Customer,Female,4,Post-Graduate,Unknown,Less than $40K,Blue,44,5,3,3,50-59,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,0.582-0.702,0.176-0.503,359.0-1276.0,45.0-67.0,Attrited Customer
792795933,Existing Customer,Female,1,Graduate,Single,Less than $40K,Blue,30,5,6,2,30-39,19-32,2555.0-4549.0,2.999-1324.5,0.736-0.859,2155.5-3899.0,0.582-0.702,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
717219933,Attrited Customer,Female,3,Unknown,Single,Less than $40K,Blue,35,4,3,6,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,509.999-2155.5,0.582-0.702,0.176-0.503,359.0-1276.0,45.0-67.0,Attrited Customer
719986758,Attrited Customer,Female,2,Unknown,Single,$40K - $60K,Blue,33,5,3,6,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
712326708,Existing Customer,Female,2,Unknown,Married,Less than $40K,Blue,31,6,2,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.818-3.714,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
721505358,Existing Customer,Female,3,Unknown,Married,Less than $40K,Blue,34,3,6,2,40-49,32-48,2555.0-4549.0,2.999-1324.5,0.859-3.397,3899.0-4741.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
804337233,Existing Customer,Female,4,High School,Single,Less than $40K,Blue,35,3,2,2,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,0.702-0.818,-0.001-0.023,-0.001-359.0,45.0-67.0,Existing Customer
785351133,Existing Customer,Female,1,Graduate,Unknown,$40K - $60K,Blue,55,4,3,3,65+,49-72,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
714034158,Existing Customer,Female,4,Unknown,Married,Less than $40K,Blue,38,5,2,3,40-49,32-48,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.176-0.503,1276.0-1784.0,67.0-81.0,Existing Customer
